Expression,RunHash
"subset_eq(index(cardinality(A), union(A, B)), difference(index(cardinality(B), union(A, B)), intersection(A, B)))",9f822a9bf5f14bedbadd7d4a8de73d5c
"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), difference(index(cardinality(B), union(A, B)), intersection(A, B)))",8a1f9b8c63b64f23a9c54bc43db84729
"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), difference(index(cardinality(B), union(A, B)), intersection(A, B)))",c235b042f6014f2d824b408fb4c77a7d
"subset_eq(union(index(cardinality(B), A), index(cardinality(A), union(A, B))), difference(index(cardinality(B), union(A, B)), intersection(A, B)))",8a1f9b8c63b64f23a9c54bc43db84729
"subset_eq(union(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(B), union(A, B)))",4887357746bd4688a4e1693e2f84de0e
"subset_eq(union(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(B), union(A, B)))",ba6b4e08e750452ea1e3e51b0e0bbb75
"subset_eq(union(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(B), union(A, B)))",4887357746bd4688a4e1693e2f84de0e
"and(not(greater_than(cardinality(B), cardinality(A))), equals(cardinality(intersection(A, B)), cardinality(difference(A, B))))",ddc1344c0a694535b1051ba0a977df63
"and(not(greater_than(cardinality(B), cardinality(A))), equals(cardinality(intersection(A, B)), cardinality(difference(A, B))))",b3736f6b74a04410ae2f0afa2ca1dd10
"and(not(greater_than(cardinality(B), cardinality(A))), equals(cardinality(intersection(A, B)), cardinality(difference(A, B))))",ddc1344c0a694535b1051ba0a977df63
"and(or(subset_eq(B, A), equals(cardinality(A), cardinality(B))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",86b5a12c6e9c469ea3e5c29fa25f145f
"and(or(subset_eq(B, A), equals(cardinality(A), cardinality(B))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",f2f3c8e315964a57abd9297d27daaca9
"and(or(subset_eq(B, A), equals(cardinality(A), cardinality(B))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",86b5a12c6e9c469ea3e5c29fa25f145f
"and(or(subset_eq(B, A), equals(cardinality(A), cardinality(B))), greater_than(cardinality(A), cardinality(difference(B, A))))",e59286bc265f443499a58e486133c16f
"and(or(subset_eq(B, A), equals(cardinality(A), cardinality(B))), greater_than(cardinality(A), cardinality(difference(B, A))))",1076b0ac44244ce8bb8674ef97067339
"and(or(subset_eq(B, A), equals(cardinality(A), cardinality(B))), greater_than(cardinality(A), cardinality(difference(B, A))))",e59286bc265f443499a58e486133c16f
"and(not(greater_than(cardinality(B), cardinality(A))), greater_than(cardinality(B), cardinality(difference(A, B))))",b949747ee830485183455d72a9ef12ab
"and(not(greater_than(cardinality(B), cardinality(A))), greater_than(cardinality(B), cardinality(difference(A, B))))",fc62499233074206b5ae7edb0f5aca7e
"and(not(greater_than(cardinality(B), cardinality(A))), greater_than(cardinality(B), cardinality(difference(A, B))))",b949747ee830485183455d72a9ef12ab
"and(or(subset_eq(B, A), equals(cardinality(A), cardinality(B))), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",5d06747a50e046f6a78d60bb205a7480
"and(or(subset_eq(B, A), equals(cardinality(A), cardinality(B))), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",2aed4e0b9e4d4aaba350cbad1e700a04
"and(or(subset_eq(B, A), equals(cardinality(A), cardinality(B))), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",5d06747a50e046f6a78d60bb205a7480
"or(subset_eq(B, difference(A, A)), and(not(subset_eq(B, A)), greater_than(cardinality(A), cardinality(B))))",2c33fa39b9ea40739efb2b664d5ac11e
"or(subset_eq(B, difference(A, A)), and(not(subset_eq(B, A)), greater_than(cardinality(A), cardinality(B))))",efe5859041ae4f9fa7f927142be0942f
"or(subset_eq(B, difference(A, A)), and(not(subset_eq(B, A)), greater_than(cardinality(A), cardinality(B))))",2c33fa39b9ea40739efb2b664d5ac11e
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), not(subset_eq(A, difference(A, A))))",8f8f75f927c845e595b191c2866ff6c6
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), not(subset_eq(A, difference(A, A))))",5182ee58eaa8456e895e8fc189defc79
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), not(subset_eq(A, difference(A, A))))",8f8f75f927c845e595b191c2866ff6c6
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), not(subset_eq(A, difference(A, B))))",fbaa494efba64123916e3ef2b5a733e8
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), not(subset_eq(A, difference(A, B))))",0ca6faae521d4294b99a235abece32b5
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), not(subset_eq(A, difference(A, B))))",fbaa494efba64123916e3ef2b5a733e8
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), not(subset_eq(B, difference(A, A))))",8be21b9cff8049aaad9b8f9897e77bf7
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), not(subset_eq(B, difference(A, A))))",10b4c4c5e68f4f8785ba8fff4b2899b5
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), not(subset_eq(B, difference(A, A))))",8be21b9cff8049aaad9b8f9897e77bf7
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(B, index(cardinality(A), union(A, B))))",b008baf925634883a890913c1fb656a3
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(intersection(A, B), index(cardinality(B), A)))",0bce36814c564c318a94d07d64a6e301
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(intersection(A, B), index(cardinality(B), A)))",fb8a9d6d455d437b9dd36771ed32d64a
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(intersection(A, B), index(cardinality(B), A)))",0bce36814c564c318a94d07d64a6e301
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(intersection(A, B), index(cardinality(A), union(A, B))))",b4a993029c3440d8ba018a0efc7bcccb
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(intersection(A, B), index(cardinality(A), union(A, B))))",c044a3217fa44f3d997d32d877673199
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(intersection(A, B), index(cardinality(A), union(A, B))))",b4a993029c3440d8ba018a0efc7bcccb
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(intersection(A, B), index(cardinality(B), union(A, B))))",55efa6d739d746c592ab2c8989f7dace
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(intersection(A, B), index(cardinality(B), union(A, B))))",91b26ef8dbf54206bd3ebd9393b84e69
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(intersection(A, B), index(cardinality(B), union(A, B))))",55efa6d739d746c592ab2c8989f7dace
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(difference(B, A), index(cardinality(A), union(A, B))))",d28490a65db84b56b8ebd9894998a133
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(difference(B, A), index(cardinality(A), union(A, B))))",b4a3be6f0f8f45e3aa1631fc5d9d96d0
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(difference(B, A), index(cardinality(A), union(A, B))))",d28490a65db84b56b8ebd9894998a133
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), B))",726bf776647f40758f70127b00a6f199
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), B))",045648d704414bd7ba0f1b8d4e8c39c4
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), B))",726bf776647f40758f70127b00a6f199
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), A))",7f22139f3ff244dfbe7966649af548a1
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), A))",021ccc9ecf2e48e9849e4c927ab5fa6f
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), A))",7f22139f3ff244dfbe7966649af548a1
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), B))",4bab7590cc044b25927cd71c5fbc2ac8
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), B))",a54e7d30ef15453fa8e79e524a241951
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), B))",4bab7590cc044b25927cd71c5fbc2ac8
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), A))",bc691455d46a451496c1c48fa73254e8
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), A))",695bf706ecfa4d06a6461422f3815aff
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), A))",bc691455d46a451496c1c48fa73254e8
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), B))",6856a4891b1b4c98b931e50de4333a98
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), B))",cf250892a0374845b86e36ce6e3762d0
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), B))",6856a4891b1b4c98b931e50de4333a98
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), B))",a36c0966d2c843ebab5d1cb8584b5363
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), B))",7f88f1e7e7944be79d69098859b55675
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), B))",a36c0966d2c843ebab5d1cb8584b5363
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), difference(A, B)))",de9aec8bd0884e6e8ae797462f20b4b1
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), difference(A, B)))",616b03d0abb840b2bb5200282b4d2534
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), difference(A, B)))",de9aec8bd0884e6e8ae797462f20b4b1
"subset_eq(index(cardinality(intersection(A, B)), B), index(cardinality(B), A))",b73e24422f53488fa842d91b12da01cb
"subset_eq(index(cardinality(intersection(A, B)), B), index(cardinality(B), A))",ed0394d735ae4bb78a217e053a74c970
"subset_eq(index(cardinality(intersection(A, B)), B), index(cardinality(B), A))",b73e24422f53488fa842d91b12da01cb
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), intersection(A, B)))",d44374a6c2b5413a84010c3219a1ce7c
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), intersection(A, B)))",0868b48e39504771945147b4fbb763c6
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), intersection(A, B)))",d44374a6c2b5413a84010c3219a1ce7c
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), difference(A, B)))",5521ea23709e467cad83dcb5e35c8213
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), difference(A, B)))",b003bcb2aeb64978a4a0571ac90481de
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), difference(A, B)))",5521ea23709e467cad83dcb5e35c8213
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), difference(B, A)))",384e3a675a854a0e9a631c8360846a12
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), difference(B, A)))",7cb4011027eb445bbf425f4c4c3693a3
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), difference(B, A)))",384e3a675a854a0e9a631c8360846a12
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), index(cardinality(B), difference(A, B))))",372bfd2cb0aa467c9cf99a21da68364c
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), index(cardinality(B), difference(A, B))))",0369fae13eec4aedb0cb1691b2e13287
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), A), index(cardinality(B), difference(A, B))))",372bfd2cb0aa467c9cf99a21da68364c
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), union(difference(A, B), difference(B, A))))",1bd8f9f7f6b846c69d2393703d8aed4b
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), union(difference(A, B), difference(B, A))))",1c65f5ba59b4462db937b69f60ca170c
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(A), union(A, B)), union(difference(A, B), difference(B, A))))",1bd8f9f7f6b846c69d2393703d8aed4b
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), union(difference(A, B), difference(B, A))))",648c2b960e254f23a1429c6b410db444
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), union(difference(A, B), difference(B, A))))",2638cf1cc7814d1db804188141fae90d
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), union(A, B)), union(difference(A, B), difference(B, A))))",648c2b960e254f23a1429c6b410db444
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",1b241f6b83d54e5d8a009c07dc75c849
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",0082e2c14a4b4f8b9bd42545977748f6
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",1b241f6b83d54e5d8a009c07dc75c849
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",28e9946c108b481db37ddccadff09abb
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",17ebdf33e4eb40168a3d6edd4678ed8d
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",28e9946c108b481db37ddccadff09abb
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",2a1b67eeabc04153af02d6203c86819f
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",284c203845a9475e86fdbfcb2d8f68ec
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",2a1b67eeabc04153af02d6203c86819f
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",6053711c3ea143f8933f9b78f3c64e82
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",1efad8c4725044dabcf8f593d3f2fca4
"and(or(subset_eq(B, A), greater_than(cardinality(A), cardinality(B))), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",6053711c3ea143f8933f9b78f3c64e82
"and(or(subset_eq(B, A), greater_than(cardinality(B), cardinality(A))), or(subset_eq(A, difference(A, B)), equals(cardinality(A), cardinality(B))))",83b63143893d4297ae2e69ad6fa0019d
"and(or(subset_eq(B, A), greater_than(cardinality(B), cardinality(A))), or(subset_eq(A, difference(A, B)), equals(cardinality(A), cardinality(B))))",f01c61583d734f7089c86a0bd62885de
"and(or(subset_eq(B, A), greater_than(cardinality(B), cardinality(A))), or(subset_eq(A, difference(A, B)), equals(cardinality(A), cardinality(B))))",83b63143893d4297ae2e69ad6fa0019d
"or(or(subset_eq(A, B), subset_eq(B, A)), greater_than(cardinality(difference(B, A)), cardinality(A)))",11201249ae5442fbbb953b8e6f6fcd94
"or(or(subset_eq(A, B), subset_eq(B, A)), greater_than(cardinality(difference(B, A)), cardinality(A)))",fe36e1e6bc234e27ba1470ce4c82692e
"or(or(subset_eq(A, B), subset_eq(B, A)), greater_than(cardinality(difference(B, A)), cardinality(A)))",11201249ae5442fbbb953b8e6f6fcd94
"or(greater_than(cardinality(B), cardinality(A)), and(subset_eq(B, A), not(subset_eq(A, B))))",1bc1dd5268264417bfd517a719da4cdc
"or(greater_than(cardinality(B), cardinality(A)), and(subset_eq(B, A), not(subset_eq(A, B))))",e0bb7b62803c418c910b4227d4a41184
"or(greater_than(cardinality(B), cardinality(A)), and(subset_eq(B, A), not(subset_eq(A, B))))",1bc1dd5268264417bfd517a719da4cdc
"and(or(subset_eq(B, A), greater_than(cardinality(B), cardinality(A))), or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))))",db8fb6c8549048418c7a5fbebff45c6d
"and(or(subset_eq(B, A), greater_than(cardinality(B), cardinality(A))), or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))))",f5446f8cbb5740d9b0827b19b5b8d09c
"and(or(subset_eq(B, A), greater_than(cardinality(B), cardinality(A))), or(not(subset_eq(A, B)), subset_eq(A, difference(A, A))))",db8fb6c8549048418c7a5fbebff45c6d
